연번,자치구,ID,정류소명,주소,행정동명,위도,경도
1932,광산구,5423,첨단초교후문(월계중),광주광역시 광산구 월계동 853,광산구 월계동,35.2200457496215,126.83688076012
1933,광산구,5424,폭스존(첨단롯데마트),광주광역시 광산구 쌍암동 688-4,광산구 쌍암동,35.2212213167099,126.852351720897
1934,광산구,5425,정부광주지방합동청사입구(폭스존),광주광역시 광산구 쌍암동 691,광산구 쌍암동,35.2219357718112,126.847373554199
1935,광산구,5426,교통공원(복룡입구),광주광역시 광산구 쌍암동 696,광산구 쌍암동,35.2177035878656,126.849471852719
1936,광산구,5427,남부대(무양서원입구),광주광역시 광산구 산월동 880,광산구 산월동,35.2067306507201,126.848258167928
1937,광산구,5428,남부대(신창초교),광주광역시 광산구 월계동 864-1,광산구 월계동,35.2073997236426,126.841365881076
1938,광산구,5429,무양서원(방송통신대),광주광역시 광산구 월계동 856,광산구 월계동,35.21038427668,126.834760587286
1939,광산구,5430,무양서원(봉산중),광주광역시 광산구 월계동 856,광산구 월계동,35.21038427668,126.834760587286
1940,광산구,5431,무양서원입구(남부대학교),광주광역시 광산구 월계동 894-8,광산구 월계동,35.2109546253131,126.842588135681
1941,광산구,5432,무양서원입구(첨단2동주민센터),광주광역시 광산구 월계동 900,광산구 월계동,35.2088265236236,126.842371169689
1942,광산구,5433,방송통신대(무양서원),광주광역시 광산구 월계동 804-4,광산구 월계동,35.2097021703053,126.837048394898
1943,광산구,5434,방송통신대(산월초교입구),광주광역시 광산구 월계동 856,광산구 월계동,35.21038427668,126.834760587286
1944,광산구,5435,보훈병원(보훈병원후문),광주광역시 광산구 산월동 880,광산구 산월동,35.2067306507201,126.848258167928
1945,광산구,5436,보훈병원(전자공고),광주광역시 광산구 산월동 880,광산구 산월동,35.2067306507201,126.848258167928
1946,광산구,5437,보훈병원후문(첨단생활체육공원),광주광역시 광산구 산월동 891,광산구 산월동,35.2088114268555,126.847045367286
1947,광산구,5438,보훈병원후문(봉산중),광주광역시 광산구 산월동 891,광산구 산월동,35.2088114268555,126.847045367286
1948,광산구,5439,산월초교입구(첨단라인8차아파트),광주광역시 광산구 월계동 856,광산구 월계동,35.21038427668,126.834760587286
1949,광산구,5440,산월초교입구(방송통신대),광주광역시 광산구 월계동 773-7,광산구 월계동,35.212150966659,126.836785517634
1950,광산구,5441,우편집중국(농산물품질관리원),광주광역시 광산구 쌍암동 696,광산구 쌍암동,35.2177035878656,126.849471852719
1951,광산구,5442,응암공원(도천저수지),광주광역시 광산구 월계동 854,광산구 월계동,35.217756627333,126.840629499908
1952,광산구,5443,전자공고(신창동),광주광역시 광산구 산월동 880,광산구 산월동,35.2067306507201,126.848258167928
1953,광산구,5444,전자공고(보훈병원),광주광역시 광산구 산월동 880,광산구 산월동,35.2067306507201,126.848258167928
1954,광산구,5445,첨단2동행정복지센터(첨단부영아파트),광주광역시 광산구 월계동 765-11,광산구 월계동,35.2156524807972,126.84225451344
1955,광산구,5446,첨단2동행정복지센터(첨단사거리),광주광역시 광산구 월계동 854,광산구 월계동,35.217756627333,126.840629499908
1956,광산구,5447,첨단라인8차아파트(첨단도서관),광주광역시 광산구 월계동 854,광산구 월계동,35.217756627333,126.840629499908
1957,광산구,5448,첨단라인8차아파트(산월초교입구),광주광역시 광산구 월계동 763-2,광산구 월계동,35.2145367924277,126.833309439644
1958,광산구,5449,첨단라인아파트(첨단사거리),광주광역시 광산구 월계동 854,광산구 월계동,35.217756627333,126.840629499908
1959,광산구,5450,첨단롯데마트(폭스존),광주광역시 광산구 쌍암동 697,광산구 쌍암동,35.2130278505835,126.851824333999
1960,광산구,5451,첨단롯데마트(첨단호반3차아파트),광주광역시 광산구 쌍암동 694-3,광산구 쌍암동,35.2165377131783,126.851901209465
1961,광산구,5452,첨단부영아파트(첨단2동주민센터),광주광역시 광산구 산월동 882-1,광산구 산월동,35.2123457888624,126.845118733007
1962,광산구,5453,첨단부영아파트(첨단호반3차아파트),광주광역시 광산구 산월동 889,광산구 산월동,35.2114201302823,126.847127127705
1963,광산구,5454,첨단사거리(첨단라인아파트),광주광역시 광산구 월계동 854,광산구 월계동,35.217756627333,126.840629499908
1964,광산구,5455,첨단생활체육공원(첨단롯데마트),광주광역시 광산구 쌍암동 697,광산구 쌍암동,35.2130278505835,126.851824333999
1965,광산구,5456,첨단생활체육공원(보훈병원후문),광주광역시 광산구 산월동 884-6,광산구 산월동,35.2102744275404,126.851255612053
1966,광산구,5457,첨단우리은행(농산물품질관리원),광주광역시 광산구 쌍암동 696,광산구 쌍암동,35.2177035878656,126.849471852719
1967,광산구,5458,첨단호반3차아파트(첨단부영아파트),광주광역시 광산구 산월동 889,광산구 산월동,35.2114201302823,126.847127127705
1968,광산구,5459,첨단호반3차아파트(첨단롯데마트),광주광역시 광산구 산월동 889,광산구 산월동,35.2114201302823,126.847127127705
1969,광산구,5460,검문소(장록),광주광역시 광산구 장록동 8-1,광산구 장록동,35.1358639878516,126.782769575877
1970,광산구,5461,검문소(신덕마을),광주광역시 광산구 장록동 8-1,광산구 장록동,35.1358639878516,126.782769575877
1971,광산구,5462,기곡(용곡입구),광주광역시 광산구 용곡동 49-10,광산구 용곡동,35.1262380178454,126.743746015212
1972,광산구,5463,기곡(용강입구),광주광역시 광산구 용곡동 32-11,광산구 용곡동,35.1261272107035,126.742117037444
1973,광산구,5464,꽃동네(장록),광주광역시 광산구 월전동 4-3,광산구 월전동,35.1268890954603,126.776944632282
1974,광산구,5465,꽃동네(월전),광주광역시 광산구 장록동 50-29,광산구 장록동,35.1270492999236,126.776375224971
1975,광산구,5466,대덕마을(명동삼거리),광주광역시 광산구 동산동 969-5,광산구 동산동,35.1135380041541,126.707209349628
1976,광산구,5467,명화동(축산시험장),광주광역시 광산구 명화동 산 22-1,광산구 명화동,35.1226282102391,126.721188451906
1977,광산구,5468,명화동(명동삼거리),광주광역시 광산구 명화동 산 23-2,광산구 명화동,35.1228743290213,126.721797364911
1978,광산구,5469,명화리(월곡마을),광주광역시 광산구 명화동 산 55-2,광산구 명화동,35.1236185585637,126.711605812481
1979,광산구,5470,상선(하선),광주광역시 광산구 월전동 274-12,광산구 월전동,35.119100556024,126.780127589074
1980,광산구,5471,상선(공군부대),광주광역시 광산구 월전동 116-2,광산구 월전동,35.1190495345916,126.780423592639
1981,광산구,5472,연동(월곡마을),광주광역시 광산구 동산동 산 276-2,광산구 동산동,35.1236885231273,126.700902117296
1982,광산구,5473,옥동(평동우체국),광주광역시 광산구 옥동 536-4,광산구 옥동동,35.1252393289202,126.758776929697
1983,광산구,5474,옥동(평동초교),광주광역시 광산구 옥동 537-3,광산구 옥동동,35.1253709849243,126.758669793213
1984,광산구,5475,용강입구(기곡),광주광역시 광산구 용곡동 49-31,광산구 용곡동,35.1243940040498,126.737092446998
1985,광산구,5476,용강입구(축산시험장),광주광역시 광산구 용곡동 37-7,광산구 용곡동,35.1244553913013,126.73667930432
1986,광산구,5477,용곡입구(평동초교),광주광역시 광산구 용곡동 49-10,광산구 용곡동,35.1262380178454,126.743746015212
1987,광산구,5478,용곡입구(기곡),광주광역시 광산구 용곡동 49-8,광산구 용곡동,35.1273051952236,126.744669199063
1988,광산구,5479,월곡마을(명동삼거리),광주광역시 광산구 동산동 산 248-6,광산구 동산동,35.1243826326957,126.707651181145
1989,광산구,5480,월전(광산구)(꽃동네),광주광역시 광산구 월전동 919,광산구 월전동,35.1251397302995,126.772050840486
1990,광산구,5481,월전(광산구)(평동역(서)),광주광역시 광산구 월전동 914-1,광산구 월전동,35.1276534559658,126.771767029004
1991,광산구,5482,장록(검문소),광주광역시 광산구 장록동 175-2,광산구 장록동,35.1337050454395,126.780367905812
1992,광산구,5483,장록(꽃동네),광주광역시 광산구 장록동 169-15,광산구 장록동,35.1340811139792,126.780578330652
1993,광산구,5484,축산시험장(용강입구),광주광역시 광산구 용곡동 49-31,광산구 용곡동,35.1243940040498,126.737092446998
1994,광산구,5485,축산시험장(명화동),광주광역시 광산구 용곡동 49-31,광산구 용곡동,35.1243940040498,126.737092446998
1995,광산구,5486,평동역(동)(월전),광주광역시 광산구 월전동 919,광산구 월전동,35.1251397302995,126.772050840486
1996,광산구,5487,평동역(서)(평동우체국),광주광역시 광산구 옥동 1245,광산구 옥동동,35.1246933864486,126.765862048651
1997,광산구,5488,평동우체국(평동역(동)),광주광역시 광산구 옥동 213-3,광산구 옥동동,35.1245871856082,126.761185438739
1998,광산구,5489,평동우체국(옥동),광주광역시 광산구 옥동 214-2,광산구 옥동동,35.1245306899685,126.76142433123
1999,광산구,5490,평동초교(옥동),광주광역시 광산구 옥동 560-4,광산구 옥동동,35.1260867125377,126.7557678988
2000,광산구,5491,평동초교(용곡입구),광주광역시 광산구 옥동 868-5,광산구 옥동동,35.1247290467258,126.760995775539
2001,광산구,5493,회룡(광산구)(도야),광주광역시 광산구 삼도동 산 48-2,광산구 삼도동,35.1240559165514,126.69547184729
2002,광산구,5494,경방(송원철강),광주광역시 광산구 장덕동 1012,광산구 장덕동,35.1930036008057,126.804561510281
2003,광산구,5495,경방(유니스전자),광주광역시 광산구 장덕동 1012,광산구 장덕동,35.1930036008057,126.804561510281
2004,광산구,5496,구 하남북초교(진성),광주광역시 광산구 진곡동 18-6,광산구 진곡동,35.2133566308103,126.794953900721
2005,광산구,5497,구 하남북초교(안청농협),광주광역시 광산구 진곡동 18-6,광산구 진곡동,35.2133566308103,126.794953900721
2006,광산구,5498,구강리(장수동),광주광역시 광산구 장수동 664-4,광산구 장수동,35.1867881784422,126.781383706881
2007,광산구,5499,구강리(방해),광주광역시 광산구 장수동 664-4,광산구 장수동,35.1867881784422,126.781383706881
2008,광산구,5500,금호전기(하남삼성전자사거리(북)),광주광역시 광산구 오선동 546-12,광산구 오선동,35.2074963092942,126.803424407479
2009,광산구,5501,금호전기(두산테크택),광주광역시 광산구 오선동 551-1,광산구 오선동,35.2074986828798,126.795336857794
2010,광산구,5502,신흥목재포장(도천교),광주광역시 광산구 안청동 740-1,광산구 안청동,35.213291326732,126.804181986123
2011,광산구,5503,신흥목재포장(새한철강),광주광역시 광산구 안청동 740-1,광산구 안청동,35.213291326732,126.804181986123
2012,광산구,5504,단전(하남파출소),광주광역시 광산구 하남동 1313,광산구 하남동,35.1835672077369,126.798979827155
2013,광산구,5505,단전(하남홈플러스),광주광역시 광산구 하남동 918,광산구 하남동,35.1833416338291,126.796893743576
2014,광산구,5507,송학입구(대산삼거리),광주광역시 광산구 송학동 1001-13,광산구 송학동,35.1153709122293,126.684050058613
2015,광산구,5508,도촌교(안청삼거리),광주광역시 광산구 안청동 9-10,광산구 안청동,35.2180614606666,126.811110576643
2016,광산구,5509,도촌교(비아중흥아파트),광주광역시 광산구 안청동 724-3,광산구 안청동,35.2180371457788,126.811297792097
2017,광산구,5510,도현(하남철강),광주광역시 광산구 안청동 740-1,광산구 안청동,35.213291326732,126.804181986123
2018,광산구,5511,도현(진곡 동길),광주광역시 광산구 안청동 740-1,광산구 안청동,35.213291326732,126.804181986123
2019,광산구,5512,두산테크팩(금호전기),광주광역시 광산구 안청동 738-10,광산구 안청동,35.2092230842055,126.807726306735
2020,광산구,5513,두산테크팩(삼영특수강),광주광역시 광산구 오선동 547-4,광산구 오선동,35.2078561732169,126.807718327297
2021,광산구,5514,백길마을(진곡 서길),광주광역시 광산구 진곡동 656,광산구 진곡동,35.2095253525517,126.781553406882
2022,광산구,5515,백길마을(연동 동길),광주광역시 광산구 진곡동 656,광산구 진곡동,35.2095253525517,126.781553406882
2023,광산구,5516,하남삼성전자사거리(북)(금호전기),광주광역시 광산구 오선동 275,광산구 오선동,35.2022724830974,126.803618518029
2024,광산구,5517,하남삼성전자사거리(북)(지상정밀),광주광역시 광산구 오선동 270-80,광산구 오선동,35.2033085565817,126.803933719617
2025,광산구,5518,삼영특수강(중소기업센터),광주광역시 광산구 오선동 551-1,광산구 오선동,35.2074986828798,126.795336857794
2026,광산구,5519,삼영특수강(두산테크택),광주광역시 광산구 안청동 739-13,광산구 안청동,35.2092114896491,126.810376259854
2027,광산구,5520,새한철강(한국단자공업),광주광역시 광산구 안청동 740-1,광산구 안청동,35.213291326732,126.804181986123
2028,광산구,5521,새한철강(신흥목재포장),광주광역시 광산구 안청동 731-5,광산구 안청동,35.2137971986808,126.810318260461
2029,광산구,5522,역산공원입구(광주여대),광주광역시 광산구 산정동 999,광산구 산정동,35.1710487825862,126.803290649616
2030,광산구,5523,역산공원입구(하남중앙초교입구),광주광역시 광산구 산정동 999,광산구 산정동,35.1710487825862,126.803290649616
2031,광산구,5524,세방전지(정우화학),광주광역시 광산구 하남동 518,광산구 하남동,35.1890215269478,126.795028339027
2032,광산구,5525,세방전지(백제화학),광주광역시 광산구 하남동 518,광산구 하남동,35.1890215269478,126.795028339027
2033,광산구,5526,신성화학(정우화학),광주광역시 광산구 하남동 506-7,광산구 하남동,35.1860664532577,126.802855482482
2034,광산구,5527,신성화학(중앙일보),광주광역시 광산구 하남동 525,광산구 하남동,35.1856276221055,126.80265749027
2035,광산구,5530,안청(안청농협),광주광역시 광산구 안청동 273-8,광산구 안청동,35.2171712777531,126.805637194689
2036,광산구,5531,안청(도천교),광주광역시 광산구 안청동 274-13,광산구 안청동,35.2167262487391,126.80511215361
2037,광산구,5532,안청농협(구 하남북초교),광주광역시 광산구 안청동 727-1,광산구 안청동,35.216973671487,126.800301504521
2038,광산구,5533,안청농협(안청),광주광역시 광산구 안청동 740-1,광산구 안청동,35.213291326732,126.804181986123
2039,광산구,5534,연동동길(백길마을),광주광역시 광산구 진곡동 656,광산구 진곡동,35.2095253525517,126.781553406882
2040,광산구,5535,연동동길(연동삼거리),광주광역시 광산구 고룡동 산 13-32,광산구 고룡동,35.2078314440747,126.77813228637
2041,광산구,5536,오선동(한국알프스),광주광역시 광산구 오선동 274-3,광산구 오선동,35.2022488181257,126.795102398888
2042,광산구,5537,오선동(진곡 동길),광주광역시 광산구 오선동 273-22,광산구 오선동,35.2007396708033,126.796215508328
2043,광산구,5538,원예농협(지상정밀),광주광역시 광산구 오선동 274-4,광산구 오선동,35.2062444722845,126.796954237953
2044,광산구,5539,원예농협(금호전기),광주광역시 광산구 오선동 270-65,광산구 오선동,35.2056336596133,126.79595498307
2045,광산구,5540,월곡2동행정복지센터(하남중앙초교입구),광주광역시 광산구 산정동 984,광산구 산정동,35.1724072762858,126.804944192853
2046,광산구,5541,월곡2동행정복지센터(영천초교),광주광역시 광산구 산정동 984,광산구 산정동,35.1724072762858,126.804944192853
2047,광산구,5542,장덕농협(장덕마을(서)),광주광역시 광산구 장덕동 992-11,광산구 장덕동,35.1907528581824,126.808927324985
2048,광산구,5543,장덕농협(유니스전자),광주광역시 광산구 장덕동 1011,광산구 장덕동,35.1909382792003,126.807228964141
2049,광산구,5544,장수동(구강리),광주광역시 광산구 장수동 113,광산구 장수동,35.1835943707387,126.788931782521
2050,광산구,5545,장수동(장수지하도),광주광역시 광산구 장수동 664-7,광산구 장수동,35.1839676542285,126.787301764435
2051,광산구,5548,정우화학(광산소방서입구),광주광역시 광산구 하남동 525,광산구 하남동,35.1856276221055,126.80265749027
2052,광산구,5549,정우화학(신성화학),광주광역시 광산구 하남동 1096,광산구 하남동,35.1852935484388,126.798694730549
2053,광산구,5550,하남산단4번로삼거리(신성화학),광주광역시 광산구 장덕동 981-11,광산구 장덕동,35.1906805490842,126.802288209148
2054,광산구,5551,하남산단4번로삼거리(경방),광주광역시 광산구 장덕동 1012,광산구 장덕동,35.1930036008057,126.804561510281
2055,광산구,5552,KBI하남(오선동),광주광역시 광산구 오선동 275,광산구 오선동,35.2022724830974,126.803618518029
2056,광산구,5553,KBI하남(하남삼성전자사거리(북)),광주광역시 광산구 오선동 275,광산구 오선동,35.2022724830974,126.803618518029
2057,광산구,5554,진곡 동길(오선동),광주광역시 광산구 오선동 551-1,광산구 오선동,35.2074986828798,126.795336857794
2058,광산구,5555,진곡 동길(도현),광주광역시 광산구 오선동 5-3,광산구 오선동,35.2076131103162,126.796112127223
2059,광산구,5556,진곡 서길(백길마을),광주광역시 광산구 진곡동 88-44,광산구 진곡동,35.2111278625257,126.788353701415
2060,광산구,5557,진곡 서길(진성),광주광역시 광산구 진곡동 88-44,광산구 진곡동,35.2111278625257,126.788353701415
2061,광산구,5558,진성(진곡 서길),광주광역시 광산구 진곡동 323-1,광산구 진곡동,,
2062,광산구,5559,진성(구 하남북초교),광주광역시 광산구 진곡동 481-11,광산구 진곡동,,
2063,광산구,5560,하남홈플러스(하남중앙초교입구),광주광역시 광산구 하남동 739,광산구 하남동,35.1782224630467,126.804609301049
2064,광산구,5561,하남홈플러스(단전),광주광역시 광산구 하남동 739,광산구 하남동,35.1782224630467,126.804609301049
2065,광산구,5562,하남삼성전자(장덕농협),광주광역시 광산구 오선동 272,광산구 오선동,35.2003204945728,126.807195048712
2066,광산구,5563,하남삼성전자(지상정밀),광주광역시 광산구 오선동 275,광산구 오선동,35.2022724830974,126.803618518029
2067,광산구,5566,산정중입구(하남중),광주광역시 광산구 산정동 1120,광산구 산정동,35.1711353321092,126.802914362166
2068,광산구,5567,산정중입구(산정초교),광주광역시 광산구 산정동 999,광산구 산정동,35.1710487825862,126.803290649616
2069,광산구,5568,하남철강(안청농협),광주광역시 광산구 안청동 740-1,광산구 안청동,35.213291326732,126.804181986123
2070,광산구,5569,하남철강(구 하남북초교),광주광역시 광산구 안청동 740-1,광산구 안청동,35.213291326732,126.804181986123
2071,광산구,5570,하남3지구모아엘가(장수동),광주광역시 광산구 하남동 527,광산구 하남동,35.1824844105145,126.79494693244
2072,광산구,5571,하남3지구모아엘가(단전),광주광역시 광산구 하남동 527,광산구 하남동,35.1824844105145,126.79494693244
2073,광산구,5572,광산소방서입구(단전),광주광역시 광산구 하남동 385-2,광산구 하남동,35.1852161088303,126.794659884356
2074,광산구,5573,광산소방서입구(정우화학),광주광역시 광산구 하남동 384-8,광산구 하남동,35.1853464596801,126.794881554121
2075,광산구,5574,한국알프스(호남샤니),광주광역시 광산구 장덕동 978-4,광산구 장덕동,35.1960559646196,126.799557388471
2076,광산구,5575,한국알프스(하남공단체육공원),광주광역시 광산구 장덕동 1013,광산구 장덕동,35.196785743716,126.799965723163
2077,광산구,5576,호남샤니(화천기공),광주광역시 광산구 장덕동 977-1,광산구 장덕동,35.1963333006571,126.801686393025
2078,광산구,5577,호남샤니(한국알프스),광주광역시 광산구 장덕동 1013,광산구 장덕동,35.196785743716,126.799965723163
2079,광산구,5578,흑석사거리(동)(흑석사거리(남)),광주광역시 광산구 흑석동 7-21,광산구 흑석동,35.1801167545948,126.810800215258
2080,광산구,5579,흑석사거리(서)(하남초교),광주광역시 광산구 하남동 791,광산구 하남동,35.1794406924651,126.807850918789
2081,광산구,5580,흑석사거리(서)(흑석사거리(동)),광주광역시 광산구 하남동 791,광산구 하남동,35.1794406924651,126.807850918789
2082,광산구,5583,봉산중(무양서원),광주광역시 광산구 산월동 891,광산구 산월동,35.2088114268555,126.847045367286
2083,광산구,5584,봉산중(보훈병원후문),광주광역시 광산구 산월동 891,광산구 산월동,35.2088114268555,126.847045367286
2084,광산구,5585,가산(대산삼거리),광주광역시 광산구 대산동 산 190-2,광산구 대산동,35.1305913217632,126.678817233868
2085,광산구,5586,가산(솔밭가든),광주광역시 광산구 대산동 산 190-1,광산구 대산동,35.1306055063646,126.678897820352
2086,광산구,5587,가산(북)(가산),광주광역시 광산구 대산동 산 133-12,광산구 대산동,35.1342852207723,126.677000870491
2087,광산구,5588,가산(북)(대야),광주광역시 광산구 대산동 774-1,광산구 대산동,35.135568409114,126.676094420766
2088,광산구,5589,대야(우치),광주광역시 광산구 대산동 296-4,광산구 대산동,35.1373923507479,126.673289942926
2089,광산구,5590,대야(솔밭가든),광주광역시 광산구 대산동 282-6,광산구 대산동,35.1372893654672,126.673070792244
2090,광산구,5591,우치(쌍내),광주광역시 광산구 대산동 785,광산구 대산동,35.1401993640892,126.670495314035
2091,광산구,5592,우치(대야),광주광역시 광산구 대산동 560-1,광산구 대산동,,
2092,광산구,5593,쌍내(망월),광주광역시 광산구 대산동 0-3,광산구 대산동,,
2093,광산구,5594,쌍내(우치),광주광역시 광산구 내산동 308-1,광산구 내산동,35.1363250010374,126.663033613546
2094,광산구,5595,망월(대봉삼거리),광주광역시 광산구 내산동 297-4,광산구 내산동,35.1375314113449,126.66139624163
2095,광산구,5596,망월(쌍내),광주광역시 광산구 내산동 261-4,광산구 내산동,35.137329317031,126.661360429868
2096,광산구,5597,대봉삼거리(대봉),광주광역시 광산구 내산동 214-2,광산구 내산동,35.1389680647377,126.659908300974
2097,광산구,5598,대봉삼거리(망월),광주광역시 광산구 내산동 214-1,광산구 내산동,35.1389410284453,126.659845648795
2098,광산구,5599,대봉(상무자동차학원),광주광역시 광산구 내산동 743-1,광산구 내산동,35.1420037077262,126.658356786509
2099,광산구,5600,대봉(대봉삼거리),광주광역시 광산구 내산동 742-1,광산구 내산동,35.1454865349631,126.660983166548
2100,광산구,5601,상무자동차학원(용성자동차학원),광주광역시 광산구 양동 532-1,광산구 양동동,35.1481866586841,126.658678935209
2101,광산구,5602,상무자동차학원(대봉),광주광역시 광산구 양동 532,광산구 양동동,35.1487487864123,126.659046087726
2102,광산구,5603,용성자동차학원(상무자동차학원),광주광역시 광산구 양동 527-3,광산구 양동동,35.1500184852507,126.659127598422
2103,광산구,5604,용성자동차학원(마암),광주광역시 광산구 양동 527-3,광산구 양동동,35.1500184852507,126.659127598422
2104,광산구,5605,마암(칠성삼거리),광주광역시 광산구 양동 480-8,광산구 양동동,35.1503927185015,126.663412408789
2105,광산구,5606,마암(용성자동차학원),광주광역시 광산구 양동 643-4,광산구 양동동,35.152652695861,126.6588390627
2106,광산구,5607,칠성삼거리(마암),광주광역시 광산구 삼거동 266-4,광산구 삼거동,35.1523360792521,126.673472757988
2107,광산구,5608,칠성삼거리(칠성),광주광역시 광산구 삼거동 268-5,광산구 삼거동,35.1522693791139,126.673506277594
2108,광산구,5609,칠성(칠성삼거리),광주광역시 광산구 삼거동 산 62-3,광산구 삼거동,35.1576208948372,126.672000261517
2109,광산구,5610,칠성(삼도서초교),광주광역시 광산구 삼거동 산 62-3,광산구 삼거동,35.1576208948372,126.672000261517
2110,광산구,5611,삼도서초교(칠성),광주광역시 광산구 삼거동 400-9,광산구 삼거동,35.1604051184292,126.671911047656
2111,광산구,5612,삼도서초교(삼도삼거리),광주광역시 광산구 삼거동 산 68-1,광산구 삼거동,35.1615027004707,126.672345016518
2112,광산구,5613,삼암(삼도삼거리),광주광역시 광산구 삼거동 134-2,광산구 삼거동,35.1625275810608,126.678754956904
2113,광산구,5614,삼암(금복중),광주광역시 광산구 삼거동 산 1-9,광산구 삼거동,35.1624061698651,126.678891426859
2114,광산구,5615,금복중(봉정),광주광역시 광산구 오운동 502-1,광산구 오운동,35.1615749202415,126.684856354817
2115,광산구,5616,금복중(삼암),광주광역시 광산구 오운동 501-4,광산구 오운동,35.1617180630035,126.684963256788
2116,광산구,5617,봉정(금복중),광주광역시 광산구 도덕동 542-11,광산구 도덕동,35.163518651687,126.694053564189
2117,광산구,5618,봉정(삼도초교),광주광역시 광산구 도덕동 542-2,광산구 도덕동,35.1633628509067,126.693928031929
2118,광산구,5619,삼도동행정복지센터(양림마을),광주광역시 광산구 도덕동 517-8,광산구 도덕동,35.1627925695902,126.698749094414
2119,광산구,5620,삼도동행정복지센터(봉정),광주광역시 광산구 도덕동 517-13,광산구 도덕동,35.16285306285,126.699007906405
2120,광산구,5621,양림마을(삼도동주민센터),광주광역시 광산구 도덕동 621-4,광산구 도덕동,35.1605503617682,126.696115717777
2121,광산구,5622,양림마을(양촌(삼도)),광주광역시 광산구 도덕동 621-1,광산구 도덕동,35.1607695449667,126.696284917422
2122,광산구,5623,양촌(삼도)(광암복림),광주광역시 광산구 오운동 296-2,광산구 오운동,35.1578153114977,126.694154600751
2123,광산구,5624,양촌(삼도)(양림마을),광주광역시 광산구 오운동 291-9,광산구 오운동,35.1570474612101,126.693874861186
2124,광산구,5625,광암복림(광암복림),광주광역시 광산구 오운동 679,광산구 오운동,35.1481511205723,126.691087512003
2125,광산구,5626,광암복림(양촌(삼도)),광주광역시 광산구 오운동 679-3,광산구 오운동,35.1479049075181,126.691066933302
2126,광산구,5627,흑석사거리(남)(영천마을9단지),광주광역시 광산구 산정동 1138,광산구 산정동,35.1780039805135,126.807824439232
2127,광산구,5628,공항(장암마을),광주광역시 광산구 신촌동 698-9,광산구 신촌동,35.1403536773041,126.81020304822
2128,광산구,5629,금구중(운남삼성아파트),광주광역시 광산구 운남동 796,광산구 운남동,35.1751660298225,126.814157483964
2129,광산구,5630,대산(신광(삼도)),광주광역시 광산구 삼도동 827-3,광산구 삼도동,35.1289294533613,126.681366184927
2130,광산구,5631,대산삼거리(대산),광주광역시 광산구 대산동 62-3,광산구 대산동,35.1286936453786,126.679993036599
2131,광산구,5634,삼도삼거리(삼암),광주광역시 광산구 삼거동 620-45,광산구 삼거동,35.1611693419576,126.673834236339
2132,광산구,5635,삼도삼거리(광주시립인광병원),광주광역시 광산구 삼거동 633-2,광산구 삼거동,35.163323319293,126.674072709521
2133,광산구,5636,월곡마을(연동),광주광역시 광산구 동산동 산 249-3,광산구 동산동,35.1244602782853,126.707480306032
2134,광산구,5643,현대교통(월전마을),광주광역시 광산구 월전동 918-1,광산구 월전동,35.121557876727,126.779793296105
2135,광산구,5644,현대교통(공군부대후문),광주광역시 광산구 월전동 1190,광산구 월전동,35.1210530289437,126.779598063806
2136,광산구,5645,회룡(광산구)(연동),광주광역시 광산구 삼도동 455-6,광산구 삼도동,35.1239046238434,126.695741305511
2137,광산구,5646,백제화학(세방전기),광주광역시 광산구 장덕동 1027,광산구 장덕동,35.1885919193407,126.798343814496
2138,광산구,5647,백제화학(제일화학),광주광역시 광산구 장덕동 1027,광산구 장덕동,35.1885919193407,126.798343814496
2139,광산구,5648,제일화학(중앙일보),광주광역시 광산구 장덕동 1021,광산구 장덕동,35.1886006879132,126.802295443225
2140,광산구,5649,제일화학(백제화학),광주광역시 광산구 장덕동 1021,광산구 장덕동,35.1886006879132,126.802295443225
2141,광산구,5650,기아차하남공장(금호전기),광주광역시 광산구 오선동 546-9,광산구 오선동,35.2080540882324,126.800135001485
2142,광산구,5651,기아차하남공장(도현),광주광역시 광산구 안청동 735-12,광산구 안청동,35.2104517959375,126.798627160036
2143,광산구,5652,동촌(도야),광주광역시 광산구 삼도동 산 82-1,광산구 삼도동,35.1272636115628,126.686013853426
2144,광산구,5653,도야(회룡(광산)),광주광역시 광산구 삼도동 376-1,광산구 삼도동,35.1256884821615,126.689160038043
2145,광산구,5654,신광(삼도)(도야),광주광역시 광산구 삼도동 867-13,광산구 삼도동,35.1278573072779,126.683817961246
2146,광산구,5655,연동(회룡(광산)),광주광역시 광산구 동산동 산 276-2,광산구 동산동,35.1236885231273,126.700902117296
2147,광산구,5656,농산물품질관리원(첨단우리은행),광주광역시 광산구 쌍암동 696,광산구 쌍암동,35.2177035878656,126.849471852719
2148,광산구,5657,농산물품질관리원(우편집중국),광주광역시 광산구 쌍암동 696,광산구 쌍암동,35.2177035878656,126.849471852719
2149,광산구,5658,광주경찰청입구(광주인력개발원),광주광역시 광산구 우산동 1620,광산구 우산동,35.1580213863052,126.79988362894
2150,광산구,5659,광주경찰청입구(우산시영2단지(서)),광주광역시 광산구 소촌동 산 64-8,광산구 소촌동,35.1576059099138,126.800405538205
2151,광산구,5660,송촌동(선운휴먼시아),광주광역시 광산구 송촌동 191,광산구 송촌동,35.1388433686674,126.77614524541
2152,광산구,5661,송촌동(럭키금속),광주광역시 광산구 송촌동 244-4,광산구 송촌동,35.1387130424503,126.775760894301
